Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.055287169999732835,0.1299283616489289,0.017038473564463395
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.007166252095212647,0.009532191083152477,0.002776590191453185
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.2513554476779587,0.46216675924659373,0.1286208473216671
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,4.089553197382936,9.211253209353433,1.5286275621258183
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.9231368193617818,2.3232260403596348,0.29275431674238794
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.740263708074451,1.7305239113671453,0.2509904556966954
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.05096812930707053,0.128387456008675,0.01458498585766479
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.05224793121867743,0.14642036081790896,0.011288672383076149
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.003073949669013386,0.005206468609238575,0.0013623389537030628
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.0481869081817611,0.07954888956887757,0.0077534243014063175
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.0026008776468310797,0.007314410988792826,0.0005509643361924334
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.0033979304317940653,0.006778612198476275,0.0009223031395704487
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.7499811696238005,1.96786268366407,0.18662863552430786
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.1459280560122405,0.2894135869270714,0.01779830612177118
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.0004856059043680801,0.0011643530981591376,0.00016214722979558674
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.002681662343476636,0.004793339886842827,0.00120811339186586
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.9199526084801917,2.099991682230141,0.32990709665629264
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.004951690245923106,0.009116091117982285,0.001157600116893544
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,12.324329671784215,25.519019279165196,4.657528058273147
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,78.90159430040264,156.7207277279381,32.06009077072212
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.0014656552116718618,0.002234390435181533,0.0009268656040523989
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.07651341953635661,0.1697666135720908,0.024853532338900194
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.23177410697150852,0.5278190090086127,0.07865243775774335
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.020689106692992783,0.028860587542782045,0.00579703635555135
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.0026908660401793755,0.0038739856705625833,0.0010719328694415741
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.0031497989843711953,0.0059721502320749876,0.002331135383195809
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.012742776191453057,0.02141716163247217,0.006298073743772313
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.2589958407781338,0.6063373014367135,0.08869104064567207
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.004784233257814259,0.008918609650108055,0.0034769802557768083
