Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,24.21490865949159,33.41186403599556,17.1155495895358
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,75.92187188009414,102.7238207070142,55.1332416463726
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,80.86471357115055,103.2621299471495,59.5993619737111
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,80.11421430760561,113.91134757390702,53.95231568658566
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,207.38635241558788,287.0817468562023,145.089556168507
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,202.09664151739108,271.96239644963384,150.11527495400102
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,30.141666265903222,38.448537190700726,23.21795422491895
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,59.68828045461438,80.86799509403578,42.384383294180836
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,17.027748312230667,21.192918271685325,13.787851436799087
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,14.481058373569017,18.27975951255227,11.614496370937669
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,44.104815073074576,58.42101617190893,32.95234543066833
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,185.4482862742753,252.4653936181232,138.74400805631572
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,11.47525137359676,15.73403782433981,8.427223052186745
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,18.770403536628976,24.28132674544715,14.822680730403043
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,88.99874396436998,119.6892237711147,62.68563631398788
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,30.571795038613647,41.874506001079105,21.645176117605928
