Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,205.07274826728622,292.0328721696262,138.00448890901103
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,83.68608915229211,131.9495564237907,49.17179220252153
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,208.01362744576414,339.7449699176375,116.74149427269259
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,40.9315246166124,70.46156901214931,22.246992525240707
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,31.47739830123657,53.6532964068025,17.03255192617187
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,145.3213084549386,229.57279823365343,86.2476921007126
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,352.45479261022325,592.4191394032378,201.51283763902256
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,72.00533557660447,116.38688519688806,40.24670689336828
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,45.41213165763943,74.76653703451457,24.750129040033954
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,190.13953554476342,294.61511140165544,113.03714806624137
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,85.28047964875219,141.2851692659091,47.501947970853486
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,90.38707114686902,143.5199602019543,52.59688298017533
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,168.73439178977145,260.5504882048347,104.44269225017155
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,245.05409220847739,414.9830521179808,133.8794097315957
Papua New Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,233.33365932016824,357.8965101361541,139.78224092873808
Poland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,68.37590534529275,117.82292174451264,35.23631454967812
Puerto Rico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,112.32254399369889,186.5167744561018,59.73827312913769
Democratic People's Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,263.42667201506947,438.7119709333899,148.43701318114034
Portugal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,49.283819108190016,83.31075129354078,28.52665108188815
Paraguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,101.9956394361167,167.4780777486759,55.22791962906667
Palestine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,74.26062975194296,121.32963651276903,43.30454046833625
Qatar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,29.679782649584475,51.90950691320955,14.818461224537355
Romania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,71.13225642534728,122.42600937275768,37.54786056313336
Russian Federation,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,60.31722293540953,104.60614139590227,31.671644838173904
Rwanda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,164.85690359670724,252.47133968937297,102.66497308804978
Saudi Arabia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,62.69221193578134,108.43175378383889,33.30944480302962
Senegal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,190.50076000771196,289.0530658294094,117.4117464642282
Singapore,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,50.372259164144545,75.75017228331062,30.913551125207583
Solomon Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,299.5588076998055,473.399072824952,180.90580724742168
Sierra Leone,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,263.98599837857915,409.8678935492656,159.69328463573456
El Salvador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,109.05675184947549,182.6324026806981,57.386445401469615
San Marino,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,50.08281688861698,93.16700961581836,22.81404099977963
Somalia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,404.35807152834417,598.1428091179761,260.74406962617047
Serbia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,96.18261744012553,169.33183725958546,48.5424953145825
South Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,387.7901900897441,556.7003420784401,259.2881718745678
Sao Tome and Principe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,155.8908286237488,242.85061611422094,91.39944986711406
Suriname,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,314.017363926281,489.6390234285679,180.98170062108156
Slovakia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,50.675985143419084,90.20029391811588,24.89688507717328
Slovenia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,50.45045610673168,89.71744720257907,26.759110340173027
Sweden,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,33.60213737354259,58.722045607032726,17.915242639530636
Eswatini,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,257.9188066652268,404.8217868844823,154.8053939298011
Seychelles,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,224.25879323322658,340.7395417610213,137.43179830666358
Syrian Arab Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,193.90434256031295,317.0226957330858,108.6048022213046
Chad,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,398.329603787314,560.9317705099323,270.91196527400956
Togo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,182.73598399388365,276.4233509406861,111.66774452060051
Thailand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,226.72634157077988,356.92957069829237,132.7919275830156
Tajikistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,186.60722610402132,303.6674811089712,111.0623277784636
Tokelau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,195.0972920158649,313.2225465968459,111.47870699893359
Turkmenistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,122.17572877725475,201.4987030814552,68.66132435005966
Timor-Leste,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,221.8497197670149,330.5601299630822,141.4275338527316
Tonga,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,170.41085837449748,276.24494723454103,98.01402846059072
Trinidad and Tobago,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,152.996877099773,258.207127537291,78.38073876663914
Tunisia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,149.77599772916844,251.14069395607117,77.47491802888618
Turkey,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,74.12722180878555,123.60357407684972,40.93126887553927
Tuvalu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,308.64628472590385,506.5551685016376,173.36281769108288
Taiwan (Province of China),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,89.26107236638832,143.93083594631122,49.955030633347384
United Republic of Tanzania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,204.57712267411623,303.90889276151034,130.03319399829184
Uganda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,204.09466265142422,299.48322336558937,132.28794574237398
Ukraine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,152.98386990496064,264.64447721154863,78.78085172966146
Uruguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,122.24802186906673,191.35717874761247,71.28318184466237
United States of America,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,94.71983827478765,150.3910610149845,54.445506698631974
Uzbekistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,98.41187545940224,158.84215621379653,57.24897307657274
Saint Vincent and the Grenadines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,327.66504752239564,518.5409869735918,185.24100108635878
Venezuela (Bolivarian Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,161.61543851550877,265.66445287133655,87.75515730236597
United States Virgin Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,195.04624747839614,311.9132164611373,109.35686444774636
Viet Nam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,184.04731305436033,298.83433425484486,107.74061208643025
Vanuatu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,277.21815693015196,436.83381896131675,165.27675211382288
Samoa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,207.9995113503006,333.5852999764056,117.07489759442768
Yemen,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,149.95766572967753,239.5367473857265,82.47275817678144
South Africa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,181.68809585560157,267.07963723013995,116.164361379569
Zambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,186.13775261691896,286.0440402695239,117.76843075161517
Zimbabwe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,252.22273049061187,377.0295998102109,162.67116574418026
Egypt,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,183.529192680612,294.08259590861894,101.93559275173698
Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,116.89672991626912,181.81193021775593,66.01327151939194
China,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,180.9169657568911,290.76275114686194,99.49611244916495
