Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,10.529835201710142,16.1712940657301,6.413301305761611
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,54.75041916054244,83.95812828494185,34.409571256021025
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,24.387370567181595,36.496203098636116,15.230836546918523
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,28.1896951902736,42.182659215694734,17.78501116090824
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,35.084032561690385,50.306692087063425,23.696116012082186
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,49.98733729783164,82.88460938471988,27.92690866478233
Papua New Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,36.54291509795061,56.726704132830456,22.559836089993997
Poland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,35.48775792555369,54.967420708376736,21.51035617941191
Puerto Rico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,40.27901390542603,58.49168763590463,26.219702759186926
Democratic People's Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,36.442353841706215,58.80338413722587,20.580937163991674
Portugal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,40.21780359898975,54.590667380913956,28.413320760957888
Paraguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,30.405089467256214,45.03298462623553,19.42120560638205
Palestine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,16.650333964059946,25.649956232278484,10.386601880391675
Qatar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,7.3453026940113855,12.132105360989044,4.051301979705234
Romania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,50.33300707101919,77.27310654807131,29.980362831917745
Russian Federation,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,50.36924800631776,74.38642935112273,32.325842813562495
Rwanda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,42.78587471548977,64.64009362748565,26.601634695861758
Saudi Arabia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,14.972771981360296,23.578989857601684,8.878918095265
Senegal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,44.07564207179415,68.93555702847053,26.814846975192953
Singapore,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,15.616308927718029,20.10681168477765,11.896874733628339
Solomon Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,52.5009131559835,82.02429159294822,33.404964151003284
Sierra Leone,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,57.16399310624065,90.18164571910182,33.34249697628679
El Salvador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,34.39280083069833,52.670969784117645,20.979273016061306
San Marino,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,25.122153094020817,42.09954199860017,13.267979409985548
Somalia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,56.44902371860507,90.5621216807366,33.614789391112176
Serbia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,45.6492064991655,70.78613464167368,26.299171465157755
South Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,50.87811471514911,79.61721455237216,30.162783364448433
Sao Tome and Principe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,37.198299094736946,57.26788233885364,23.027048163789093
Suriname,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,52.91606197995513,75.51220099864041,36.35755367137317
Slovakia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,36.90475148742778,55.85211983848914,21.868251325398937
Slovenia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,29.63197285580068,47.411007527545024,17.665015013226412
Sweden,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,22.734574977225684,32.51181578552596,15.330541317564283
Eswatini,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,48.91093242022081,77.14919844523423,29.369788146084197
Seychelles,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,45.42828810117054,63.85641451442315,31.45865446576219
Syrian Arab Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,25.848195066425582,38.90956003771846,16.34197379928637
Chad,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,57.17820028457622,89.9197681499893,35.17995363698787
Togo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,39.9564944629469,63.011589887293084,23.714593332501558
Thailand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,38.98030180157943,58.05214964464862,24.17377337639378
Tajikistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,33.59816122782781,51.12926818680985,22.237269899733448
Tokelau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,34.197880754399,53.28294414042497,20.79594461723084
Turkmenistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,45.213850229035415,68.49127437359799,28.728493685841745
Timor-Leste,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,33.7887942707538,51.22962611912403,20.740661717467407
Tonga,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,42.44522886973313,63.6987914774705,26.91894027131908
Trinidad and Tobago,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,44.33414051740355,69.86216446892303,26.58550614561091
Tunisia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,15.159143566072197,24.89684237543436,8.38601492333293
Turkey,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,20.24490333060732,31.883665536929737,12.328591996108772
Tuvalu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,42.6091376402739,67.392156939304,25.357477498533363
Taiwan (Province of China),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,36.54351426159756,53.957561180878464,24.396806334700877
United Republic of Tanzania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,49.5794568845362,74.43975249895861,31.1295949160106
Uganda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,46.38030209068175,67.72841397863246,30.192412718736726
Ukraine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,54.35100899959844,82.42703323784728,31.990715442143987
Uruguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,47.79262252028497,63.52651378210617,34.74599704376915
United States of America,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,30.182843546097438,41.90949701157496,20.92290280556857
Uzbekistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,37.53166006104129,57.4942221755159,23.193572674214266
Saint Vincent and the Grenadines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,48.29625816827288,70.6965082047631,32.74265850497513
Venezuela (Bolivarian Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,28.6372557205592,44.76083618577409,17.01236784931309
United States Virgin Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,59.69811905224359,85.25639754688675,40.480654429226895
Viet Nam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,26.225953162122458,40.7245439083799,15.556118626290578
Vanuatu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,39.29828237165246,61.745005011770864,23.29540465591988
Samoa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,31.24136211596104,48.77921319103486,18.852019709700528
Yemen,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,31.053198883412257,50.484885838816666,17.450752425102262
South Africa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,38.687796425065436,56.34800256051117,24.98574640840665
Zambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,49.260742854233555,74.43554677166394,30.894536772178274
Zimbabwe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,46.25921167451723,72.03224939257217,27.875344525734278
Egypt,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,35.726019083309964,56.7814886142089,19.930096688285428
Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,27.029128107010674,43.19992997885509,15.541910439279377
China,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,19.12743611741733,30.106887478641745,11.241508882445157
