Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,19.3253216809225,31.281666056313934,11.452544516803444
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,7.422953136572995,11.196970799570494,4.468542813449906
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,17.34081769973827,28.045069856427194,10.245735597232894
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,29.84539001714721,48.46089897306458,16.679699220828173
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,12.250308343027182,19.280150519440014,7.122767294835981
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,27.685710618560094,42.44096107848058,17.32449553891131
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,92.159457115035,139.45219306286126,57.635157161707866
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,18.32226798654293,29.52096490998121,11.108387714215773
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,41.6771339335856,63.734647162711866,26.027060884018187
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,58.83596726284641,95.13182258107257,34.87295659725907
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,22.95589906470689,37.39097461455749,12.91958659181179
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,239.57696570334332,365.853436100192,147.97723923095603
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,9.677116212849725,14.978335402147895,5.7088720347440605
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,72.38980071665351,119.26103512031152,43.31564675345431
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,19.146038648140724,30.82265830866875,10.891188753661526
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,90.68967019281313,140.36078935890322,56.67815026349482
